time,x,Pressure
0,1704,6.3887e+06
0,1712,6.3881e+06
0,1720,6.38751e+06
0,1728,6.38692e+06
0,1736,6.38633e+06
0,1744,6.38574e+06
0,1752,6.38515e+06
0,1760,6.38456e+06
0,1768,6.38396e+06
0,1776,6.38337e+06
0,1784,6.38278e+06
0,1792,6.38219e+06
0,1800,6.3816e+06
0,1808,6.38101e+06
0,1816,6.38042e+06
0,1824,6.37982e+06
0,1832,6.37923e+06
0,1840,6.37864e+06
0,1848,6.37805e+06
0,1856,6.37746e+06
0,1864,6.37687e+06
0,1872,6.37627e+06
0,1880,6.37568e+06
0,1888,6.37509e+06
0,1896,6.3745e+06
0,1904,6.37391e+06
0,1912,6.37332e+06
0,1920,6.37273e+06
0,1928,6.37213e+06
0,1936,6.37154e+06
0,1944,6.37095e+06
0,1952,6.37036e+06
0,1960,6.36977e+06
0,1968,6.36918e+06
0,1976,6.36859e+06
0,1984,6.36799e+06
0,1992,6.3674e+06
0,2000,6.36681e+06
0,2008,6.36622e+06
0,2016,6.36563e+06
0,2024,6.36504e+06
0,2032,6.36445e+06
0,2040,6.36385e+06
0,2048,6.36326e+06
0,2056,6.36267e+06
0,2064,6.36208e+06
0,2072,6.36149e+06
0,2080,6.3609e+06
0,2088,6.36031e+06
0,2096,6.35971e+06
0,2104,6.35912e+06
0,2112,6.35853e+06
0,2120,6.35794e+06
0,2128,6.35735e+06
0,2136,6.35676e+06
0,2144,6.35616e+06
0,2152,6.35557e+06
0,2160,6.35498e+06
0,2168,6.35439e+06
0,2176,6.3538e+06
0,2184,6.35321e+06
0,2192,6.35262e+06
0,2200,6.35202e+06
0,2208,6.35143e+06
0,2216,6.35084e+06
0,2224,6.35025e+06
0,2232,6.34966e+06
0,2240,6.34907e+06
0,2248,6.34848e+06
0,2256,6.34788e+06
0,2264,6.34729e+06
0,2272,6.3467e+06
0,2280,6.34611e+06
0,2288,6.34552e+06
0,2296,6.34493e+06
0,2304,6.34434e+06
0,2312,6.34374e+06
0,2320,6.34315e+06
0,2328,6.34256e+06
0,2336,6.34197e+06
0,2344,6.34138e+06
0,2352,6.34079e+06
0,2360,6.3402e+06
0,2368,6.3396e+06
0,2376,6.33901e+06
0,2384,6.33842e+06
0,2392,6.33783e+06
0,2400,6.33724e+06
0,2408,6.33665e+06
0,2416,6.33606e+06
0,2424,6.33546e+06
0,2432,6.33487e+06
0,2440,6.33428e+06
0,2448,6.33369e+06
0,2456,6.3331e+06
0,2464,6.33251e+06
0,2472,6.33191e+06
0,2480,6.33132e+06
0,2488,6.33073e+06
0,2496,6.33014e+06
0,2504,6.32955e+06
0,2512,6.32896e+06
0,2520,6.32837e+06
0,2528,6.32777e+06
0,2536,6.32718e+06
0,2544,6.32659e+06
0,2552,6.326e+06
0,2560,6.32541e+06
0,2568,6.32482e+06
0,2576,6.32423e+06
0,2584,6.32363e+06
0,2592,6.32304e+06
0,2600,6.32245e+06
0,2608,6.32186e+06
0,2616,6.32127e+06
0,2624,6.32068e+06
0,2632,6.32009e+06
0,2640,6.31949e+06
0,2648,6.3189e+06
0,2656,6.31831e+06
0,2664,6.31772e+06
0,2672,6.31713e+06
0,2680,6.31654e+06
0,2688,6.31595e+06
0,2696,6.31535e+06
0,2704,6.31476e+06
0,2712,6.31417e+06
0,2720,6.31358e+06
0,2728,6.31299e+06
0,2736,6.3124e+06
0,2744,6.3118e+06
0,2752,6.31121e+06
0,2760,6.31062e+06
0,2768,6.31003e+06
0,2776,6.30944e+06
0,2784,6.30885e+06
0,2792,6.30826e+06
0,2800,6.30766e+06
0,2808,6.30707e+06
0,2816,6.30648e+06
0,2824,6.30589e+06
0,2832,6.3053e+06
0,2840,6.30471e+06
0,2848,6.30412e+06
0,2856,6.30352e+06
0,2864,6.30293e+06
0,2872,6.30234e+06
0,2880,6.30175e+06
0,2888,6.30116e+06
0,2896,6.30057e+06
0,2904,6.29998e+06
0,2912,6.29938e+06
0,2920,6.29879e+06
0,2928,6.2982e+06
0,2936,6.29761e+06
0,2944,6.29702e+06
0,2952,6.29643e+06
0,2960,6.29584e+06
0,2968,6.29524e+06
0,2976,6.29465e+06
0,2984,6.29406e+06
0,2992,6.29347e+06
0,3000,6.29288e+06
0,3008,6.29229e+06
0,3016,6.29169e+06
0,3024,6.2911e+06
0,3032,6.29051e+06
0,3040,6.28992e+06
0,3048,6.28933e+06
0,3056,6.28874e+06
0,3064,6.28815e+06
0,3072,6.28755e+06
0,3080,6.28696e+06
0,3088,6.28637e+06
0,3096,6.28578e+06
0,3104,6.28519e+06
0,3112,6.2846e+06
0,3120,6.28401e+06
0,3128,6.28341e+06
0,3136,6.28282e+06
0,3144,6.28223e+06
0,3152,6.28164e+06
0,3160,6.28105e+06
0,3168,6.28046e+06
0,3176,6.27987e+06
0,3184,6.27927e+06
0,3192,6.27868e+06
0,3200,6.27809e+06
0,3208,6.2775e+06
0,3216,6.27691e+06
0,3224,6.27632e+06
0,3232,6.27573e+06
0,3240,6.27513e+06
0,3248,6.27454e+06
0,3256,6.27395e+06
0,3264,6.27336e+06
0,3272,6.27277e+06
0,3280,6.27218e+06
0,3288,6.27159e+06
0,3296,6.27099e+06
0,3304,6.2704e+06
0,3312,6.26981e+06
0,3320,6.26922e+06
0,3328,6.26863e+06
0,3336,6.26804e+06
0,3344,6.26744e+06
0,3352,6.26685e+06
0,3360,6.26626e+06
0,3368,6.26567e+06
0,3376,6.26508e+06
0,3384,6.26449e+06
0,3392,6.2639e+06
0,3400,6.2633e+06
0,3408,6.26271e+06
0,3416,6.26212e+06
0,3424,6.26153e+06
0,3432,6.26094e+06
0,3440,6.26035e+06
0,3448,6.25976e+06
0,3456,6.25916e+06
0,3464,6.25857e+06
0,3472,6.25798e+06
0,3480,6.25739e+06
0,3488,6.2568e+06
0,3496,6.25621e+06
0,3504,6.25562e+06
0,3512,6.25502e+06
0,3520,6.25443e+06
0,3528,6.25384e+06
0,3536,6.25325e+06
0,3544,6.25266e+06
0,3552,6.25207e+06
0,3560,6.25148e+06
0,3568,6.25088e+06
0,3576,6.25029e+06
0,3584,6.2497e+06
0,3592,6.24911e+06
0,3600,6.24852e+06
0,3608,6.24793e+06
0,3616,6.24733e+06
0,3624,6.24674e+06
0,3632,6.24615e+06
0,3640,6.24556e+06
0,3648,6.24497e+06
0,3656,6.24438e+06
0,3664,6.24379e+06
0,3672,6.24319e+06
0,3680,6.2426e+06
0,3688,6.24201e+06
0,3696,6.24142e+06
0,3704,6.24083e+06
0,3712,6.24024e+06
0,3720,6.23965e+06
0,3728,6.23905e+06
0,3736,6.23846e+06
0,3744,6.23787e+06
0,3752,6.23728e+06
0,3760,6.23669e+06
0,3768,6.2361e+06
0,3776,6.23551e+06
0,3784,6.23491e+06
0,3792,6.23432e+06
0,3800,6.23373e+06
0,3808,6.23314e+06
0,3816,6.23255e+06
0,3824,6.23196e+06
0,3832,6.23137e+06
0,3840,6.23077e+06
0,3848,6.23018e+06
0,3856,6.22959e+06
0,3864,6.229e+06
0,3872,6.22841e+06
0,3880,6.22782e+06
0,3888,6.22722e+06
0,3896,6.22663e+06
0,3904,6.22604e+06
0,3912,6.22545e+06
0,3920,6.22486e+06
0,3928,6.22427e+06
0,3936,6.22368e+06
0,3944,6.22308e+06
0,3952,6.22249e+06
0,3960,6.2219e+06
0,3968,6.22131e+06
0,3976,6.22072e+06
0,3984,6.22013e+06
0,3992,6.21954e+06
0,4000,6.21894e+06
0,4008,6.21835e+06
0,4016,6.21776e+06
0,4024,6.21717e+06
0,4032,6.21658e+06
0,4040,6.21599e+06
0,4048,6.2154e+06
0,4056,6.2148e+06
0,4064,6.21421e+06
0,4072,6.21362e+06
0,4080,6.21303e+06
0,4088,6.21244e+06
0,4096,6.21185e+06
0,4104,6.21126e+06
0,4112,6.21066e+06
0,4120,6.21007e+06
0,4128,6.20948e+06
0,4136,6.20889e+06
0,4144,6.2083e+06
0,4152,6.20771e+06
0,4160,6.20712e+06
0,4168,6.20652e+06
0,4176,6.20593e+06
0,4184,6.20534e+06
0,4192,6.20475e+06
0,4200,6.20416e+06
0,4208,6.20357e+06
0,4216,6.20297e+06
0,4224,6.20238e+06
0,4232,6.20179e+06
0,4240,6.2012e+06
0,4248,6.20061e+06
0,4256,6.20002e+06
0,4264,6.19943e+06
0,4272,6.19883e+06
0,4280,6.19824e+06
0,4288,6.19765e+06
0,4296,6.19706e+06
0,4304,6.19647e+06
0,4312,6.19588e+06
0,4320,6.19529e+06
0,4328,6.19469e+06
0,4336,6.1941e+06
0,4344,6.19351e+06
0,4352,6.19292e+06
0,4360,6.19233e+06
0,4368,6.19174e+06
0,4376,6.19115e+06
0,4384,6.19055e+06
0,4392,6.18996e+06
0,4400,6.18937e+06
0,4408,6.18878e+06
0,4416,6.18819e+06
0,4424,6.1876e+06
0,4432,6.18701e+06
0,4440,6.18641e+06
0,4448,6.18582e+06
0,4456,6.18523e+06
0,4464,6.18464e+06
0,4472,6.18405e+06
0,4480,6.18346e+06
0,4488,6.18286e+06
0,4496,6.18227e+06
0,4504,6.18168e+06
0,4512,6.18109e+06
0,4520,6.1805e+06
0,4528,6.17991e+06
0,4536,6.17932e+06
0,4544,6.17872e+06
0,4552,6.17813e+06
0,4560,6.17754e+06
0,4568,6.17695e+06
0,4576,6.17636e+06
0,4584,6.17577e+06
0,4592,6.17518e+06
0,4600,6.17458e+06
0,4608,6.17399e+06
0,4616,6.1734e+06
0,4624,6.17281e+06
0,4632,6.17222e+06
0,4640,6.17163e+06
0,4648,6.17104e+06
0,4656,6.17044e+06
0,4664,6.16985e+06
0,4672,6.16926e+06
0,4680,6.16867e+06
0,4688,6.16808e+06
0,4696,6.16749e+06
0,4704,6.1669e+06
0,4712,6.1663e+06
0,4720,6.16571e+06
0,4728,6.16512e+06
0,4736,6.16453e+06
0,4744,6.16394e+06
0,4752,6.16335e+06
0,4760,6.16275e+06
0,4768,6.16216e+06
0,4776,6.16157e+06
0,4784,6.16098e+06
0,4792,6.16039e+06
0,4800,6.1598e+06
0,4808,6.15921e+06
0,4816,6.15861e+06
0,4824,6.15802e+06
0,4832,6.15743e+06
0,4840,6.15684e+06
0,4848,6.15625e+06
0,4856,6.15566e+06
0,4864,6.15507e+06
0,4872,6.15447e+06
0,4880,6.15388e+06
0,4888,6.15329e+06
0,4896,6.1527e+06
0,4904,6.15211e+06
0,4912,6.15152e+06
0,4920,6.15093e+06
0,4928,6.15033e+06
0,4936,6.14974e+06
0,4944,6.14915e+06
0,4952,6.14856e+06
0,4960,6.14797e+06
0,4968,6.14738e+06
0,4976,6.14679e+06
0,4984,6.14619e+06
0,4992,6.1456e+06
0,5000,6.14501e+06
0,5008,6.14442e+06
0,5016,6.14383e+06
0,5024,6.14324e+06
0,5032,6.14265e+06
0,5040,6.14205e+06
0,5048,6.14146e+06
0,5056,6.14087e+06
0,5064,6.14028e+06
0,5072,6.13969e+06
0,5080,6.1391e+06
0,5088,6.1385e+06
0,5096,6.13791e+06
0,5104,6.13732e+06
0,5112,6.13673e+06
0,5120,6.13614e+06
0,5128,6.13555e+06
0,5136,6.13496e+06
0,5144,6.13436e+06
0,5152,6.13377e+06
0,5160,6.13318e+06
0,5168,6.13259e+06
0,5176,6.132e+06
0,5184,6.13141e+06
0,5192,6.13082e+06
0,5200,6.13022e+06
0,5208,6.12963e+06
0,5216,6.12904e+06
0,5224,6.12845e+06
0,5232,6.12786e+06
0,5240,6.12727e+06
0,5248,6.12668e+06
0,5256,6.12608e+06
0,5264,6.12549e+06
0,5272,6.1249e+06
0,5280,6.12431e+06
0,5288,6.12372e+06
0,5296,6.12313e+06
0,5304,6.12254e+06
0,5312,6.12194e+06
0,5320,6.12135e+06
0,5328,6.12076e+06
0,5336,6.12017e+06
0,5344,6.11958e+06
0,5352,6.11899e+06
0,5360,6.11839e+06
0,5368,6.1178e+06
0,5376,6.11721e+06
0,5384,6.11662e+06
0,5392,6.11603e+06
0,5400,6.11544e+06
0,5408,6.11485e+06
0,5416,6.11425e+06
0,5424,6.11366e+06
0,5432,6.11307e+06
0,5440,6.11248e+06
0,5448,6.11189e+06
0,5456,6.1113e+06
0,5464,6.11071e+06
0,5472,6.11011e+06
0,5480,6.10952e+06
0,5488,6.10893e+06
0,5496,6.10834e+06
0,5504,6.10775e+06
0,5512,6.10716e+06
0,5520,6.10657e+06
0,5528,6.10597e+06
0,5536,6.10538e+06
0,5544,6.10479e+06
0,5552,6.1042e+06
0,5560,6.10361e+06
0,5568,6.10302e+06
0,5576,6.10243e+06
0,5584,6.10183e+06
0,5592,6.10124e+06
0,5600,6.10065e+06
0,5608,6.10006e+06
0,5616,6.09947e+06
0,5624,6.09888e+06
0,5632,6.09828e+06
0,5640,6.09769e+06
0,5648,6.0971e+06
0,5656,6.09651e+06
0,5664,6.09592e+06
0,5672,6.09533e+06
0,5680,6.09474e+06
0,5688,6.09414e+06
0,5696,6.09355e+06
0,5704,6.09296e+06
0,5712,6.09237e+06
0,5720,6.09178e+06
0,5728,6.09119e+06
0,5736,6.0906e+06
0,5744,6.09e+06
0,5752,6.08941e+06
0,5760,6.08882e+06
0,5768,6.08823e+06
0,5776,6.08764e+06
0,5784,6.08705e+06
0,5792,6.08646e+06
0,5800,6.08586e+06
0,5808,6.08527e+06
0,5816,6.08468e+06
0,5824,6.08409e+06
0,5832,6.0835e+06
0,5840,6.08291e+06
0,5848,6.08232e+06
0,5856,6.08172e+06
0,5864,6.08113e+06
0,5872,6.08054e+06
0,5880,6.07995e+06
0,5888,6.07936e+06
0,5896,6.07877e+06
0,5904,6.07818e+06
0,5912,6.07758e+06
0,5920,6.07699e+06
0,5928,6.0764e+06
0,5936,6.07581e+06
0,5944,6.07522e+06
0,5952,6.07463e+06
0,5960,6.07403e+06
0,5968,6.07344e+06
0,5976,6.07285e+06
0,5984,6.07226e+06
0,5992,6.07167e+06
0,6000,6.07108e+06
0,6008,6.07049e+06
0,6016,6.06989e+06
0,6024,6.0693e+06
0,6032,6.06871e+06
0,6040,6.06812e+06
0,6048,6.06753e+06
0,6056,6.06694e+06
0,6064,6.06635e+06
0,6072,6.06575e+06
0,6080,6.06516e+06
0,6088,6.06457e+06
0,6096,6.06398e+06
0,6104,6.06339e+06
0,6112,6.0628e+06
0,6120,6.06221e+06
0,6128,6.06161e+06
0,6136,6.06102e+06
0,6144,6.06043e+06
0,6152,6.05984e+06
0,6160,6.05925e+06
0,6168,6.05866e+06
0,6176,6.05807e+06
0,6184,6.05747e+06
0,6192,6.05688e+06
0,6200,6.05629e+06
0,6208,6.0557e+06
0,6216,6.05511e+06
0,6224,6.05452e+06
0,6232,6.05392e+06
0,6240,6.05333e+06
0,6248,6.05274e+06
0,6256,6.05215e+06
0,6264,6.05156e+06
0,6272,6.05097e+06
0,6280,6.05038e+06
0,6288,6.04978e+06
0,6296,6.04919e+06
0,6304,6.0486e+06
0,6312,6.04801e+06
0,6320,6.04742e+06
0,6328,6.04683e+06
0,6336,6.04624e+06
0,6344,6.04564e+06
0,6352,6.04505e+06
0,6360,6.04446e+06
0,6368,6.04387e+06
0,6376,6.04328e+06
0,6384,6.04269e+06
0,6392,6.0421e+06
0,6400,6.0415e+06
0,6408,6.04091e+06
0,6416,6.04032e+06
0,6424,6.03973e+06
0,6432,6.03914e+06
0,6440,6.03855e+06
0,6448,6.03796e+06
0,6456,6.03736e+06
0,6464,6.03677e+06
0,6472,6.03618e+06
0,6480,6.03559e+06
0,6488,6.035e+06
0,6496,6.03441e+06
0,6504,6.03381e+06
0,6512,6.03322e+06
0,6520,6.03263e+06
0,6528,6.03204e+06
0,6536,6.03145e+06
0,6544,6.03086e+06
0,6552,6.03027e+06
0,6560,6.02967e+06
0,6568,6.02908e+06
0,6576,6.02849e+06
0,6584,6.0279e+06
0,6592,6.02731e+06
0,6600,6.02672e+06
0,6608,6.02613e+06
0,6616,6.02553e+06
0,6624,6.02494e+06
0,6632,6.02435e+06
0,6640,6.02376e+06
0,6648,6.02317e+06
0,6656,6.02258e+06
0,6664,6.02199e+06
0,6672,6.02139e+06
0,6680,6.0208e+06
0,6688,6.02021e+06
0,6696,6.01962e+06
0,6704,6.01903e+06
0,6712,6.01844e+06
0,6720,6.01785e+06
0,6728,6.01725e+06
0,6736,6.01666e+06
0,6744,6.01607e+06
0,6752,6.01548e+06
0,6760,6.01489e+06
0,6768,6.0143e+06
0,6776,6.01371e+06
0,6784,6.01311e+06
0,6792,6.01252e+06
0,6800,6.01193e+06
0,6808,6.01134e+06
0,6816,6.01075e+06
0,6824,6.01016e+06
0,6832,6.00956e+06
0,6840,6.00897e+06
0,6848,6.00838e+06
0,6856,6.00779e+06
0,6864,6.0072e+06
0,6872,6.00661e+06
0,6880,6.00602e+06
0,6888,6.00542e+06
0,6896,6.00483e+06
0,6904,6.00424e+06
0,6912,6.00365e+06
0,6920,6.00306e+06
0,6928,6.00247e+06
0,6936,6.00188e+06
0,6944,6.00128e+06
0,6952,6.00069e+06
0,6960,6.0001e+06
0,6968,5.99951e+06
0,6976,5.99892e+06
0,6984,5.99833e+06
0,6992,5.99774e+06
0,7000,5.99714e+06
0,7008,5.99655e+06
0,7016,5.99596e+06
0,7024,5.99537e+06
0,7032,5.99478e+06
0,7040,5.99419e+06
0,7048,5.9936e+06
0,7056,5.993e+06
0,7064,5.99241e+06
0,7072,5.99182e+06
0,7080,5.99123e+06
0,7088,5.99064e+06
0,7096,5.99005e+06
0,7104,5.98945e+06
0,7112,5.98886e+06
0,7120,5.98827e+06
0,7128,5.98768e+06
0,7136,5.98709e+06
0,7144,5.9865e+06
0,7152,5.98591e+06
0,7160,5.98531e+06
0,7168,5.98472e+06
0,7176,5.98413e+06
0,7184,5.98354e+06
0,7192,5.98295e+06
0,7200,5.98236e+06
0,7208,5.98177e+06
0,7216,5.98117e+06
0,7224,5.98058e+06
0,7232,5.97999e+06
0,7240,5.9794e+06
0,7248,5.97881e+06
0,7256,5.97822e+06
0,7264,5.97763e+06
0,7272,5.97703e+06
0,7280,5.97644e+06
0,7288,5.97585e+06
0,7296,5.97526e+06
0,7304,5.97467e+06
0,7312,5.97408e+06
0,7320,5.97349e+06
0,7328,5.97289e+06
0,7336,5.9723e+06
0,7344,5.97171e+06
0,7352,5.97112e+06
0,7360,5.97053e+06
0,7368,5.96994e+06
0,7376,5.96934e+06
0,7384,5.96875e+06
0,7392,5.96816e+06
0,7400,5.96757e+06
0,7408,5.96698e+06
0,7416,5.96639e+06
0,7424,5.9658e+06
0,7432,5.9652e+06
0,7440,5.96461e+06
0,7448,5.96402e+06
0,7456,5.96343e+06
0,7464,5.96284e+06
0,7472,5.96225e+06
0,7480,5.96166e+06
0,7488,5.96106e+06
0,7496,5.96047e+06
0,7504,5.95988e+06
0,7512,5.95929e+06
0,7520,5.9587e+06
0,7528,5.95811e+06
0,7536,5.95752e+06
0,7544,5.95692e+06
0,7552,5.95633e+06
0,7560,5.95574e+06
0,7568,5.95515e+06
0,7576,5.95456e+06
0,7584,5.95397e+06
0,7592,5.95338e+06
0,7600,5.95278e+06
0,7608,5.95219e+06
0,7616,5.9516e+06
0,7624,5.95101e+06
0,7632,5.95042e+06
0,7640,5.94983e+06
0,7648,5.94924e+06
0,7656,5.94864e+06
0,7664,5.94805e+06
0,7672,5.94746e+06
0,7680,5.94687e+06
0,7688,5.94628e+06
0,7696,5.94569e+06
0,7704,5.94509e+06
0,7712,5.9445e+06
0,7720,5.94391e+06
0,7728,5.94332e+06
0,7736,5.94273e+06
0,7744,5.94214e+06
0,7752,5.94155e+06
0,7760,5.94095e+06
0,7768,5.94036e+06
0,7776,5.93977e+06
0,7784,5.93918e+06
0,7792,5.93859e+06
0,7800,5.938e+06
0,7808,5.93741e+06
0,7816,5.93681e+06
0,7824,5.93622e+06
0,7832,5.93563e+06
0,7840,5.93504e+06
0,7848,5.93445e+06
0,7856,5.93386e+06
0,7864,5.93327e+06
0,7872,5.93267e+06
0,7880,5.93208e+06
0,7888,5.93149e+06
0,7896,5.9309e+06
0,7904,5.93031e+06
0,7912,5.92972e+06
0,7920,5.92913e+06
0,7928,5.92853e+06
0,7936,5.92794e+06
0,7944,5.92735e+06
0,7952,5.92676e+06
0,7960,5.92617e+06
0,7968,5.92558e+06
0,7976,5.92498e+06
0,7984,5.92439e+06
0,7992,5.9238e+06
0,8000,5.92321e+06
0,8008,5.92262e+06
0,8016,5.92203e+06
0,8024,5.92144e+06
0,8032,5.92084e+06
0,8040,5.92025e+06
0,8048,5.91966e+06
0,8056,5.91907e+06
0,8064,5.91848e+06
0,8072,5.91789e+06
0,8080,5.9173e+06
0,8088,5.9167e+06
0,8096,5.91611e+06
0,8104,5.91552e+06
0,8112,5.91493e+06
0,8120,5.91434e+06
0,8128,5.91375e+06
0,8136,5.91316e+06
0,8144,5.91256e+06
0,8152,5.91197e+06
0,8160,5.91138e+06
0,8168,5.91079e+06
0,8176,5.9102e+06
0,8184,5.90961e+06
0,8192,5.90902e+06
0,8200,5.90842e+06
0,8208,5.90783e+06
0,8216,5.90724e+06
0,8224,5.90665e+06
0,8232,5.90606e+06
0,8240,5.90547e+06
0,8248,5.90487e+06
0,8256,5.90428e+06
0,8264,5.90369e+06
0,8272,5.9031e+06
0,8280,5.90251e+06
0,8288,5.90192e+06
0,8296,5.90133e+06
0,8304,5.90073e+06
0,8312,5.90014e+06
0,8320,5.89955e+06
0,8328,5.89896e+06
0,8336,5.89837e+06
0,8344,5.89778e+06
0,8352,5.89719e+06
0,8360,5.89659e+06
0,8368,5.896e+06
0,8376,5.89541e+06
0,8384,5.89482e+06
0,8392,5.89423e+06
0,8400,5.89364e+06
0,8408,5.89305e+06
0,8416,5.89245e+06
0,8424,5.89186e+06
0,8432,5.89127e+06
0,8440,5.89068e+06
0,8448,5.89009e+06
0,8456,5.8895e+06
0,8464,5.88891e+06
0,8472,5.88831e+06
0,8480,5.88772e+06
0,8488,5.88713e+06
0,8496,5.88654e+06
0,8504,5.88595e+06
0,8512,5.88536e+06
0,8520,5.88477e+06
0,8528,5.88417e+06
0,8536,5.88358e+06
0,8544,5.88299e+06
0,8552,5.8824e+06
0,8560,5.88181e+06
0,8568,5.88122e+06
0,8576,5.88062e+06
0,8584,5.88003e+06
0,8592,5.87944e+06
0,8600,5.87885e+06
0,8608,5.87826e+06
0,8616,5.87767e+06
0,8624,5.87708e+06
0,8632,5.87648e+06
0,8640,5.87589e+06
0,8648,5.8753e+06
0,8656,5.87471e+06
0,8664,5.87412e+06
0,8672,5.87353e+06
